question_id,department,exam_year,exam_number,category,subcategory,subtopic,difficulty,question_text,choice_a,choice_b,choice_c,choice_d,choice_e,correct_answer,explanation,has_image,image_url,is_multi_select,source,created_at
2014_nrs_14_pm073,nursing,2014,73,5.療養の場に応じた地域・在宅看護,A.病期に応じた在宅療養者への看護,終末期にある在宅療養者と家族の看護,3,"Aさん（79歳、女性）は、癌の化学療法を受けていたが、脳出血を起こし意識不明の状態になった。Aさんの家族は回復する見込みはないと医師から説明を受けた。家族はAさんの延命を望んでおり、医師と今後の治療方針を決定する前に看護師に相談した。,,
Aさんの家族への対応で最も適切なのはどれか。",医師に方針を決めてもらうよう伝える。,病院の倫理委員会に判断を依頼するよう伝える。,Aさんのアドバンスディレクティブ＜事前指示＞を確認するよう伝える。,経管栄養法を開始することでAさんの身体の状態は維持できると伝える。,,C,,false,,false,notebooklm,2026-04-05T01:24:41.671Z
2014_nrs_14_pm074,nursing,2014,74,2.災害と看護,B.災害各期の特徴と看護,災害各期における要支援者を含むすべての被災者への看護,3,災害急性期における精神障害者への看護師の対応で最も適切なのはどれか。,名札の着用を指示する。,災害の状況については説明しない。,不眠が続いても一時的な変化と判断する。,服薬している薬剤を中断しないように支援する。,,D,,false,,false,notebooklm,2026-04-05T01:24:41.671Z
2014_nrs_14_pm075,nursing,2014,75,2.災害と看護,B.災害各期の特徴と看護,災害各期における要支援者を含むすべての被災者への看護,3,災害発生後、避難先の体育館で生活を始めた高齢者への対応で最も適切なのはどれか。,トイレに近い場所を確保する。,持参薬を回収して被災者に分ける。,区画された範囲内で過ごすよう促す。,私語を控えて館内の静穏が保てるように指導する。,,A,,false,,false,notebooklm,2026-04-05T01:24:41.671Z
2014_nrs_14_pm076,nursing,2014,76,8.慢性的な疾患・障害がある子どもと家族への看護,A.先天性疾患や慢性的な経過をとる疾患をもつ子どもと家族への看護,発達に応じたセルフケア能力の獲得・自立支援,3,自己管理を行う上で自己効力感を高める支援として最も適切なのはどれか。,自己管理の目標はできるだけ高くする。,必要な知識をできるだけ多く提供する。,自己管理の方法で不適切な点はそのたびに指摘する。,自己管理で改善できた点が少しでもあればそれを評価する。,対象者が自己管理できない理由を話したときは話題を変える。,D,,false,,false,notebooklm,2026-04-05T01:24:41.672Z
2014_nrs_14_pm077,nursing,2014,77,2.子どもの成長・発達,B.子どもの成長・発達のアセスメント,身体発育の評価,3,"1歳0か月の幼児の標準的な身長と体重の組合せで正しいのはどれか。,,
ただし、選択肢は【身長】 -- 【体重】とする。",55cm -- 6kg,75cm -- 6kg,75cm -- 9kg,100cm -- 9kg,100cm -- 12kg,C,,false,,false,notebooklm,2026-04-05T01:24:41.672Z
2014_nrs_14_pm078,nursing,2014,78,4.妊娠期の看護,B.妊婦の健康生活とアセスメント,食生活,3,"Aさん（28歳、初産婦）は、妊娠11週である。身長160cm、体重52kg（非妊時体重50kg）である。現在は身体活動レベルⅠ（非妊時は身体活動レベルⅡ）で妊娠経過は順調である。,,
現時点で非妊時と比べて食事に付加することが望ましいのはどれか。",糖　質,葉　酸,蛋白質,カリウム,カルシウム,B,,false,,false,notebooklm,2026-04-05T01:24:41.672Z
2014_nrs_14_pm079,nursing,2014,79,2.主な精神疾患・障害の特徴と看護,C.統合失調症、統合失調症型障害および妄想性障害,臨床検査および心理検査と看護薬物療法と看護,3,"Aさん（60歳、男性）は、統合失調症で20年前から抗精神病薬を服用している。常に口を動かしているため、何か食べていないか看護師が口の中を確認するが、何も口には入っていない。Aさんは「勝手に口と舌が動いてしまう」と言う。,,
Aさんに現れている症状はどれか。",被害妄想,作為体験,カタレプシー,遅発性ジスキネジア,静座不能＜アカシジア＞,D,,false,,false,notebooklm,2026-04-05T01:24:41.672Z
2014_nrs_14_pm080,nursing,2014,80,1.子どもと家族を取り巻く環境,C.子どもと家族を取り巻く社会資源の活用,小児保健医療福祉施策の活用,3,小児医療に関する課題とその対応の組合せで正しいのはどれか。,低出生体重児の増加 -- 人工乳による哺育の推進,育児不安が強い親の増加 -- 子どもの自立支援,障害児の在宅医療のニーズの増加 -- レスパイトケアの充実,小児救急医療を受診する子どもの増加 -- ドクターカーの充実,成人になった小児慢性疾患患者の増加 -- 親の意思決定の支援,C,,false,,false,notebooklm,2026-04-05T01:24:41.672Z
2014_nrs_14_pm081,nursing,2014,81,3.神経系,B.中枢神経系の構造と機能,小脳,3,小脳の機能はどれか。2つ選べ。,関節角度の知覚,振動感覚の中継,姿勢反射の調節,随意運動の制御,下行性の疼痛抑制,C,D,,false,,true,notebooklm,2026-04-05T01:24:41.672Z
2014_nrs_14_pm082,nursing,2014,82,9.造血機能,A.血液・造血器の疾患の病態と診断・治療,白血球減少症,3,白血球減少症で正しいのはどれか。2つ選べ。,好塩基球数は増加する。,EBウイルス感染によって起こる。,"白血球数が3,000/μL以下をいう。",好中球減少症では細菌に感染しやすくなる。,無顆粒球症は単球がなくなった病態をいう。,C,D,,false,,true,notebooklm,2026-04-05T01:24:41.672Z
2014_nrs_14_pm083,nursing,2014,83,8.内部環境調節機能,A.内分泌系の疾患の病態と診断・治療,間脳・下垂体疾患,3,下垂体ホルモンの分泌低下により生じるのはどれか。2つ選べ。,性早熟症,低身長症,先端巨大症,Sheehan＜シーハン＞症候群,Cushing＜クッシング＞症候群,B,D,,false,,true,notebooklm,2026-04-05T01:24:41.672Z
2014_nrs_14_pm084,nursing,2014,84,12.神経機能,C.感覚器系の疾患の病態と診断・治療,視覚障害（白内障、緑内障、網膜剥離、網膜症）,3,抗コリン薬の投与が禁忌の疾患はどれか。2つ選べ。,疥　癬,緑内障,大腿骨骨折,前立腺肥大症,前頭側頭型認知症,B,D,,false,,true,notebooklm,2026-04-05T01:24:41.672Z
2014_nrs_14_pm085,nursing,2014,85,7.早期新生児期の看護,C.早期新生児とその家族への看護,哺乳,3,新生児の養育に関する親への指導で適切なのはどれか。2つ選べ。,「体温37.0℃で受診させましょう」,「沐浴は児が満腹のときに行いましょう」,「授乳後は顔を横に向けて寝かせましょう」,「衣類は大人よりも1 枚少なくしましょう」,「オムツはおなかを締めつけないように当てましょう」,C,E,,false,,true,notebooklm,2026-04-05T01:24:41.672Z
2014_nrs_14_pm086,nursing,2014,86,3.女性のライフサイクル各期における看護,A.思春期・成熟期女性の健康維持への看護,第二次性徴,3,一般的な思春期の発育の特徴について正しいのはどれか。2つ選べ。,骨端線が閉鎖する。,性的成熟は男子の方が女子より早く始まる。,成長ホルモンが性腺に作用して第二次性徴が起こる。,男子では身長増加のピークの前に精巣の発育が始まる。,女子では身長増加のピークの前に乳房の発育が終わる。,A,D,,false,,true,notebooklm,2026-04-05T01:24:41.672Z
2014_nrs_14_pm087,nursing,2014,87,17.脳・神経機能障害のある患者の看護,A.原因と障害の程度のアセスメントと看護,高次脳機能障害,3,前頭葉の障害に伴う症状で正しいのはどれか。2つ選べ。,人格の変化,感覚性失語,自発性の欠乏,平衡機能障害,左右識別障害,A,C,,false,,true,notebooklm,2026-04-05T01:24:41.672Z
2014_nrs_14_pm088,nursing,2014,88,6.精神保健医療福祉の変遷と法や施策,A.患者の権利擁護＜アドボカシー＞,隔離、身体拘束,3,精神科病棟における身体拘束時の看護で正しいのはどれか。2つ選べ。,1時間ごとに訪室する。,拘束の理由を説明する。,水分摂取は最小限にする。,患者の手紙の受け取りを制限する。,早期の解除を目指すための看護計画を立てる。,B,E,,false,,true,notebooklm,2026-04-05T01:24:41.672Z
2014_nrs_14_pm089,nursing,2014,89,2.地域・在宅看護における基盤となる概念,B.在宅療養者の権利の保障,在宅療養者の権利擁護＜アドボカシー＞,3,"Aさん（72歳、女性）は、1人で暮らしており、要介護1で訪問看護を利用している。昨日の訪問時、看護師は高級な羽毛布団を見かけ、Aさんに尋ねると購入の覚えがないと話した。別居している長男は、週1回電話でAさんの様子を確認している。,,
看護師の対応として適切なのはどれか。2つ選べ。",長男への連絡,羽毛布団の返品,成年後見人の選任,近隣住民への聞き取り,Aさんの判断能力の評価,A,E,,false,,true,notebooklm,2026-04-05T01:24:41.672Z
2014_nrs_14_pm090,nursing,2014,90,3.看護における基本技術,F.感染防止対策,手洗い、消毒、滅菌法、無菌操作,3,"5%のクロルヘキシジングルコン酸塩を用いて0.2%希釈液2,000mLをつくるのに必要な薬液量を求めよ。,,
ただし、小数点以下の数値が得られた場合には、小数点以下第1位を四捨五入すること。,,
,,
システムの都合上選択肢を表示できません。各自で0～9の数字を組合せて回答してください。,,
,,
解答：①②mL",,,,,,,,false,,false,notebooklm,2026-04-05T01:24:41.672Z
2014_nrs_14_pm091,nursing,2014,91,12.消化・吸収機能障害のある患者への看護,C.治療を受ける患者への看護,大腸切除術,3,術後に予測されるのはどれか。,排尿障害,輸入脚症候群,ストーマの陥没,ダンピング症候群,,A,,false,,false,notebooklm,2026-04-05T01:24:41.672Z
2014_nrs_14_pm092,nursing,2014,92,5.周術期にある患者と家族の看護,C.術後の看護,術後の鎮痛・鎮静管理,3,"術後1日。順調に経過し、Aさんは離床が可能になった。腹腔内にドレーンが1本留置され、術後の痛みに対しては、硬膜外チューブから持続的に鎮痛薬が投与されている。看護師がAさんに痛みの状態を尋ねると、Aさんは「まだ傷が痛いし、今日は歩けそうにありません」と話す。,,
このときの対応で最も適切なのはどれか。",体動時に痛む場合は歩行しなくてよいと説明する。,歩行には看護師が付き添うことを提案する。,歩行練習を1日延期することを提案する。,鎮痛薬の追加使用を提案し歩行を促す。,,D,,false,,false,notebooklm,2026-04-05T01:24:41.672Z
2014_nrs_14_pm093,nursing,2014,93,5.周術期にある患者と家族の看護,D.術後合併症と予防,消化器合併症,3,"術後6日。ドレーンから茶褐色で悪臭のある排液があった。Aさんは、体温38.2℃、呼吸数20/分、脈拍82/分、整であった。,,
Aさんの状態で最も可能性が高いのはどれか。",腸　炎,胆汁瘻,イレウス,縫合不全,術後出血,D,,false,,false,notebooklm,2026-04-05T01:24:41.672Z
2014_nrs_14_pm094,nursing,2014,94,17.脳・神経機能障害のある患者の看護,C.治療を受ける患者への看護,血管内治療,3,この後の治療でまず検討されるのはどれか。,血流の再開,脳浮腫の予防,出血性素因の除去,脳血管攣縮の治療,,A,,false,,false,notebooklm,2026-04-05T01:24:41.672Z
2014_nrs_14_pm095,nursing,2014,95,17.脳・神経機能障害のある患者の看護,D.病期や機能障害に応じた看護,脳血管障害,3,"Aさんは心原性の脳梗塞と診断され、入院後に治療が開始された。入院後5日、意識レベルがジャパン・コーマ・スケール＜JCS＞Ⅱ-30 まで低下した。頭部CTで出血性梗塞と脳浮腫とが認められ、気管内挿管・人工呼吸器管理を行い、マンニトールを投与してしばらく経過をみることになった。,,
この時点の看護で適切なのはどれか。2つ選べ。",電気毛布で保温する。,瞳孔不同の有無を観察する。,水分出納を正のバランスに管理する。,Cushing＜クッシング＞現象に注意する。,ベッドを水平位にして安静を維持する。,B,D,,false,,true,notebooklm,2026-04-05T01:24:41.672Z
2014_nrs_14_pm096,nursing,2014,96,17.脳・神経機能障害のある患者の看護,A.原因と障害の程度のアセスメントと看護,言語機能障害,3,"減圧開頭術後2週。気管内チューブは抜管され、意識レベルはジャパン・コーマ・スケール＜JCS＞Ⅱ-10 である。右上下肢の麻痺と運動性失語とが認められ、発語は少ない。利き手は右手である。,,
Aさんとのコミュニケーションの方法で最も適切なのはどれか。",筆談を促す。,文字盤を用いる。,大きな声で話す。,イラストを用いる。,,D,,false,,false,notebooklm,2026-04-05T01:24:41.672Z
